time_stamp,id,starting_point,destination_point,decision_id,charging_time,moving_time 
6032,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6033,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6033,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6034,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6034,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6035,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6035,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6036,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6036,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6037,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6037,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6038,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6038,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6039,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6039,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6040,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6040,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6041,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6041,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6042,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6042,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6043,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6043,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6044,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6044,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6045,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6045,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6046,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6046,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6047,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6047,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6048,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6048,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6049,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6049,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6050,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6050,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6051,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6051,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6052,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6052,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6053,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6053,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6054,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6054,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6055,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6055,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6056,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6056,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6057,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6057,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6058,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6058,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6059,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6059,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6060,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6060,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6061,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6061,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6062,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6062,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6063,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6063,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6064,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6064,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6065,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6065,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6066,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6066,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6067,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6067,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6068,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6068,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6069,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6069,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6070,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6070,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6071,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6071,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6072,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6072,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6073,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6073,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6074,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6074,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6075,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6075,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6076,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6076,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6077,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6077,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6078,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6078,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6079,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6079,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6080,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6080,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6081,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6081,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6082,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6082,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6083,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6083,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6084,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6084,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6085,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6085,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6086,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6086,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6087,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6087,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6088,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6088,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6089,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6089,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6090,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6090,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6091,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6091,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6092,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6092,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6093,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6093,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6094,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6094,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6095,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6095,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6096,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6096,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6097,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6097,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6098,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6098,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6099,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6099,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6100,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6100,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6101,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6101,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6102,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6102,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6103,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6103,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6104,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6104,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6105,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6105,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6106,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6106,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6107,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6107,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6108,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6108,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6109,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6109,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6110,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6110,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6111,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6111,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6112,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6112,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6113,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6113,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6114,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6114,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6115,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6115,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6116,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6116,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6117,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6117,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6118,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6118,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6119,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6119,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6120,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6120,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6121,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6121,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6122,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6122,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6123,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6123,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6124,0,"(0.0, 0.0)","(830, 660)",37,0.0,212.08488866489287
6124,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6124,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6125,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6125,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6126,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6126,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6127,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6127,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6128,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6128,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6129,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6129,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6130,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6130,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6131,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6131,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6132,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6132,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6133,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6133,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6134,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6134,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6135,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6135,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6136,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6136,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6137,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6137,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6138,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6138,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6139,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6139,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6140,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6140,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6141,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6141,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6142,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6142,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6143,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6143,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6144,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6144,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6145,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6145,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6146,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6146,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6147,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6147,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6148,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6148,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6149,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6149,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6150,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6150,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6151,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6151,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6152,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6152,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6153,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6153,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6154,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6154,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6155,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6155,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6156,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6156,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6157,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6157,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6158,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6158,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6159,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6159,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6160,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6160,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6161,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6161,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6162,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6162,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6163,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6163,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6164,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6164,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6165,1,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
6165,2,"(3.4709725828493565, 2.7920653037496965)","(0.0, 0.0)",80,0.0,0.890915918171739
